Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
l3leaf,r2-hub-leaf1,Ethernet1.180,wan_router,r2-hub-wan1,Ethernet1/13.180,True
l3leaf,r2-hub-leaf1,Ethernet1.181,wan_router,r2-hub-wan1,Ethernet1/13.181,True
l3leaf,r2-hub-leaf1,Ethernet1.182,wan_router,r2-hub-wan1,Ethernet1/13.182,True
l3leaf,r2-hub-leaf1,Ethernet1.183,wan_router,r2-hub-wan1,Ethernet1/13.183,True
l3leaf,r2-hub-leaf1,Ethernet1.184,wan_router,r2-hub-wan1,Ethernet1/13.184,True
l3leaf,r2-hub-leaf1,Ethernet1.185,wan_router,r2-hub-wan1,Ethernet1/13.185,True
l3leaf,r2-hub-leaf1,Ethernet1.186,wan_router,r2-hub-wan1,Ethernet1/13.186,True
l3leaf,r2-hub-leaf1,Ethernet1.187,wan_router,r2-hub-wan1,Ethernet1/13.187,True
l3leaf,r2-hub-leaf1,Ethernet1.188,wan_router,r2-hub-wan1,Ethernet1/13.188,True
l3leaf,r2-hub-leaf1,Ethernet1.189,wan_router,r2-hub-wan1,Ethernet1/13.189,True
l3leaf,r2-hub-leaf1,Ethernet1.190,wan_router,r2-hub-wan1,Ethernet1/13.190,True
l3leaf,r2-hub-leaf1,Ethernet1.191,wan_router,r2-hub-wan1,Ethernet1/13.191,True
l3leaf,r2-hub-leaf1,Ethernet1.192,wan_router,r2-hub-wan1,Ethernet1/13.192,True
l3leaf,r2-hub-leaf1,Ethernet1.193,wan_router,r2-hub-wan1,Ethernet1/13.193,True
l3leaf,r2-hub-leaf1,Ethernet1.194,wan_router,r2-hub-wan1,Ethernet1/13.194,True
l3leaf,r2-hub-leaf1,Ethernet1.195,wan_router,r2-hub-wan1,Ethernet1/13.195,True
l3leaf,r2-hub-leaf1,Ethernet1.196,wan_router,r2-hub-wan1,Ethernet1/13.196,True
l3leaf,r2-hub-leaf1,Ethernet1.197,wan_router,r2-hub-wan1,Ethernet1/13.197,True
l3leaf,r2-hub-leaf1,Ethernet1.198,wan_router,r2-hub-wan1,Ethernet1/13.198,True
l3leaf,r2-hub-leaf1,Ethernet1.199,wan_router,r2-hub-wan1,Ethernet1/13.199,True
l3leaf,r2-hub-leaf1,Ethernet1.200,wan_router,r2-hub-wan1,Ethernet1/13.200,True
l3leaf,r2-hub-leaf1,Ethernet1.201,wan_router,r2-hub-wan1,Ethernet1/13.201,True
l3leaf,r2-hub-leaf1,Ethernet1.202,wan_router,r2-hub-wan1,Ethernet1/13.202,True
l3leaf,r2-hub-leaf1,Ethernet1.203,wan_router,r2-hub-wan1,Ethernet1/13.203,True
l3leaf,r2-hub-leaf1,Ethernet1.204,wan_router,r2-hub-wan1,Ethernet1/13.204,True
l3leaf,r2-hub-leaf1,Ethernet1.205,wan_router,r2-hub-wan1,Ethernet1/13.205,True
l3leaf,r2-hub-leaf1,Ethernet1.206,wan_router,r2-hub-wan1,Ethernet1/13.206,True
l3leaf,r2-hub-leaf1,Ethernet1.207,wan_router,r2-hub-wan1,Ethernet1/13.207,True
l3leaf,r2-hub-leaf1,Ethernet1.208,wan_router,r2-hub-wan1,Ethernet1/13.208,True
l3leaf,r2-hub-leaf1,Ethernet1.209,wan_router,r2-hub-wan1,Ethernet1/13.209,True
l3leaf,r2-hub-leaf1,Ethernet1.210,wan_router,r2-hub-wan1,Ethernet1/13.210,True
l3leaf,r2-hub-leaf1,Ethernet1.211,wan_router,r2-hub-wan1,Ethernet1/13.211,True
l3leaf,r2-hub-leaf1,Ethernet1.212,wan_router,r2-hub-wan1,Ethernet1/13.212,True
l3leaf,r2-hub-leaf1,Ethernet1.213,wan_router,r2-hub-wan1,Ethernet1/13.213,True
l3leaf,r2-hub-leaf1,Ethernet1.214,wan_router,r2-hub-wan1,Ethernet1/13.214,True
l3leaf,r2-hub-leaf1,Ethernet1.215,wan_router,r2-hub-wan1,Ethernet1/13.215,True
l3leaf,r2-hub-leaf1,Ethernet1.216,wan_router,r2-hub-wan1,Ethernet1/13.216,True
l3leaf,r2-hub-leaf1,Ethernet1.217,wan_router,r2-hub-wan1,Ethernet1/13.217,True
l3leaf,r2-hub-leaf1,Ethernet1.218,wan_router,r2-hub-wan1,Ethernet1/13.218,True
l3leaf,r2-hub-leaf1,Ethernet1.219,wan_router,r2-hub-wan1,Ethernet1/13.219,True
l3leaf,r2-hub-leaf1,Ethernet1.220,wan_router,r2-hub-wan1,Ethernet1/13.220,True
l3leaf,r2-hub-leaf1,Ethernet1.221,wan_router,r2-hub-wan1,Ethernet1/13.221,True
l3leaf,r2-hub-leaf1,Ethernet1.222,wan_router,r2-hub-wan1,Ethernet1/13.222,True
l3leaf,r2-hub-leaf1,Ethernet1.223,wan_router,r2-hub-wan1,Ethernet1/13.223,True
l3leaf,r2-hub-leaf1,Ethernet1.224,wan_router,r2-hub-wan1,Ethernet1/13.224,True
l3leaf,r2-hub-leaf1,Ethernet1.225,wan_router,r2-hub-wan1,Ethernet1/13.225,True
l3leaf,r2-hub-leaf1,Ethernet1.226,wan_router,r2-hub-wan1,Ethernet1/13.226,True
l3leaf,r2-hub-leaf1,Ethernet1.227,wan_router,r2-hub-wan1,Ethernet1/13.227,True
l3leaf,r2-hub-leaf1,Ethernet1.228,wan_router,r2-hub-wan1,Ethernet1/13.228,True
l3leaf,r2-hub-leaf1,Ethernet1.229,wan_router,r2-hub-wan1,Ethernet1/13.229,True
l3leaf,r2-hub-leaf1,Ethernet1.230,wan_router,r2-hub-wan1,Ethernet1/13.230,True
l3leaf,r2-hub-leaf1,Ethernet1.231,wan_router,r2-hub-wan1,Ethernet1/13.231,True
l3leaf,r2-hub-leaf1,Ethernet1.232,wan_router,r2-hub-wan1,Ethernet1/13.232,True
l3leaf,r2-hub-leaf1,Ethernet1.233,wan_router,r2-hub-wan1,Ethernet1/13.233,True
l3leaf,r2-hub-leaf1,Ethernet1.234,wan_router,r2-hub-wan1,Ethernet1/13.234,True
l3leaf,r2-hub-leaf1,Ethernet1.235,wan_router,r2-hub-wan1,Ethernet1/13.235,True
l3leaf,r2-hub-leaf1,Ethernet1.236,wan_router,r2-hub-wan1,Ethernet1/13.236,True
l3leaf,r2-hub-leaf1,Ethernet1.237,wan_router,r2-hub-wan1,Ethernet1/13.237,True
l3leaf,r2-hub-leaf1,Ethernet1.238,wan_router,r2-hub-wan1,Ethernet1/13.238,True
l3leaf,r2-hub-leaf1,Ethernet1.239,wan_router,r2-hub-wan1,Ethernet1/13.239,True
l3leaf,r2-hub-leaf1,Ethernet1.240,wan_router,r2-hub-wan1,Ethernet1/13.240,True
l3leaf,r2-hub-leaf1,Ethernet1.241,wan_router,r2-hub-wan1,Ethernet1/13.241,True
l3leaf,r2-hub-leaf1,Ethernet1.242,wan_router,r2-hub-wan1,Ethernet1/13.242,True
l3leaf,r2-hub-leaf1,Ethernet1.243,wan_router,r2-hub-wan1,Ethernet1/13.243,True
l3leaf,r2-hub-leaf1,Ethernet1.244,wan_router,r2-hub-wan1,Ethernet1/13.244,True
l3leaf,r2-hub-leaf1,Ethernet1.245,wan_router,r2-hub-wan1,Ethernet1/13.245,True
l3leaf,r2-hub-leaf1,Ethernet1.246,wan_router,r2-hub-wan1,Ethernet1/13.246,True
l3leaf,r2-hub-leaf1,Ethernet1.247,wan_router,r2-hub-wan1,Ethernet1/13.247,True
l3leaf,r2-hub-leaf1,Ethernet1.248,wan_router,r2-hub-wan1,Ethernet1/13.248,True
l3leaf,r2-hub-leaf1,Ethernet1.249,wan_router,r2-hub-wan1,Ethernet1/13.249,True
l3leaf,r2-hub-leaf1,Ethernet1.250,wan_router,r2-hub-wan1,Ethernet1/13.250,True
l3leaf,r2-hub-leaf1,Ethernet1.251,wan_router,r2-hub-wan1,Ethernet1/13.251,True
l3leaf,r2-hub-leaf1,Ethernet1.252,wan_router,r2-hub-wan1,Ethernet1/13.252,True
l3leaf,r2-hub-leaf1,Ethernet1.253,wan_router,r2-hub-wan1,Ethernet1/13.253,True
l3leaf,r2-hub-leaf1,Ethernet1.254,wan_router,r2-hub-wan1,Ethernet1/13.254,True
l3leaf,r2-hub-leaf1,Ethernet3,wan_router,r2-hub-wan2,Ethernet1/13,True
l3leaf,r2-hub-leaf1,Ethernet3.2,wan_router,r2-hub-wan2,Ethernet1/13.2,True
l3leaf,r2-hub-leaf1,Ethernet3.3,wan_router,r2-hub-wan2,Ethernet1/13.3,True
l3leaf,r2-hub-leaf1,Ethernet3.4,wan_router,r2-hub-wan2,Ethernet1/13.4,True
l3leaf,r2-hub-leaf1,Ethernet3.5,wan_router,r2-hub-wan2,Ethernet1/13.5,True
l3leaf,r2-hub-leaf1,Ethernet3.6,wan_router,r2-hub-wan2,Ethernet1/13.6,True
l3leaf,r2-hub-leaf1,Ethernet3.7,wan_router,r2-hub-wan2,Ethernet1/13.7,True
l3leaf,r2-hub-leaf1,Ethernet3.8,wan_router,r2-hub-wan2,Ethernet1/13.8,True
l3leaf,r2-hub-leaf1,Ethernet3.9,wan_router,r2-hub-wan2,Ethernet1/13.9,True
l3leaf,r2-hub-leaf1,Ethernet3.10,wan_router,r2-hub-wan2,Ethernet1/13.10,True
l3leaf,r2-hub-leaf1,Ethernet3.11,wan_router,r2-hub-wan2,Ethernet1/13.11,True
l3leaf,r2-hub-leaf1,Ethernet3.12,wan_router,r2-hub-wan2,Ethernet1/13.12,True
l3leaf,r2-hub-leaf1,Ethernet3.13,wan_router,r2-hub-wan2,Ethernet1/13.13,True
l3leaf,r2-hub-leaf1,Ethernet3.14,wan_router,r2-hub-wan2,Ethernet1/13.14,True
l3leaf,r2-hub-leaf1,Ethernet3.15,wan_router,r2-hub-wan2,Ethernet1/13.15,True
l3leaf,r2-hub-leaf1,Ethernet3.16,wan_router,r2-hub-wan2,Ethernet1/13.16,True
l3leaf,r2-hub-leaf1,Ethernet3.17,wan_router,r2-hub-wan2,Ethernet1/13.17,True
l3leaf,r2-hub-leaf1,Ethernet3.18,wan_router,r2-hub-wan2,Ethernet1/13.18,True
l3leaf,r2-hub-leaf1,Ethernet3.19,wan_router,r2-hub-wan2,Ethernet1/13.19,True
l3leaf,r2-hub-leaf1,Ethernet3.20,wan_router,r2-hub-wan2,Ethernet1/13.20,True
l3leaf,r2-hub-leaf1,Ethernet3.21,wan_router,r2-hub-wan2,Ethernet1/13.21,True
l3leaf,r2-hub-leaf1,Ethernet3.22,wan_router,r2-hub-wan2,Ethernet1/13.22,True
l3leaf,r2-hub-leaf1,Ethernet3.23,wan_router,r2-hub-wan2,Ethernet1/13.23,True
l3leaf,r2-hub-leaf1,Ethernet3.24,wan_router,r2-hub-wan2,Ethernet1/13.24,True
l3leaf,r2-hub-leaf1,Ethernet3.25,wan_router,r2-hub-wan2,Ethernet1/13.25,True
l3leaf,r2-hub-leaf1,Ethernet3.26,wan_router,r2-hub-wan2,Ethernet1/13.26,True
l3leaf,r2-hub-leaf1,Ethernet3.27,wan_router,r2-hub-wan2,Ethernet1/13.27,True
l3leaf,r2-hub-leaf1,Ethernet3.28,wan_router,r2-hub-wan2,Ethernet1/13.28,True
l3leaf,r2-hub-leaf1,Ethernet3.29,wan_router,r2-hub-wan2,Ethernet1/13.29,True
l3leaf,r2-hub-leaf1,Ethernet3.30,wan_router,r2-hub-wan2,Ethernet1/13.30,True
l3leaf,r2-hub-leaf1,Ethernet3.31,wan_router,r2-hub-wan2,Ethernet1/13.31,True
l3leaf,r2-hub-leaf1,Ethernet3.32,wan_router,r2-hub-wan2,Ethernet1/13.32,True
l3leaf,r2-hub-leaf1,Ethernet3.33,wan_router,r2-hub-wan2,Ethernet1/13.33,True
l3leaf,r2-hub-leaf1,Ethernet3.34,wan_router,r2-hub-wan2,Ethernet1/13.34,True
l3leaf,r2-hub-leaf1,Ethernet3.35,wan_router,r2-hub-wan2,Ethernet1/13.35,True
l3leaf,r2-hub-leaf1,Ethernet3.36,wan_router,r2-hub-wan2,Ethernet1/13.36,True
l3leaf,r2-hub-leaf1,Ethernet3.37,wan_router,r2-hub-wan2,Ethernet1/13.37,True
l3leaf,r2-hub-leaf1,Ethernet3.38,wan_router,r2-hub-wan2,Ethernet1/13.38,True
l3leaf,r2-hub-leaf1,Ethernet3.39,wan_router,r2-hub-wan2,Ethernet1/13.39,True
l3leaf,r2-hub-leaf1,Ethernet3.40,wan_router,r2-hub-wan2,Ethernet1/13.40,True
l3leaf,r2-hub-leaf1,Ethernet3.41,wan_router,r2-hub-wan2,Ethernet1/13.41,True
l3leaf,r2-hub-leaf1,Ethernet3.42,wan_router,r2-hub-wan2,Ethernet1/13.42,True
l3leaf,r2-hub-leaf1,Ethernet3.43,wan_router,r2-hub-wan2,Ethernet1/13.43,True
l3leaf,r2-hub-leaf1,Ethernet3.44,wan_router,r2-hub-wan2,Ethernet1/13.44,True
l3leaf,r2-hub-leaf1,Ethernet3.45,wan_router,r2-hub-wan2,Ethernet1/13.45,True
l3leaf,r2-hub-leaf1,Ethernet3.46,wan_router,r2-hub-wan2,Ethernet1/13.46,True
l3leaf,r2-hub-leaf1,Ethernet3.47,wan_router,r2-hub-wan2,Ethernet1/13.47,True
l3leaf,r2-hub-leaf1,Ethernet3.48,wan_router,r2-hub-wan2,Ethernet1/13.48,True
l3leaf,r2-hub-leaf1,Ethernet3.49,wan_router,r2-hub-wan2,Ethernet1/13.49,True
l3leaf,r2-hub-leaf1,Ethernet3.50,wan_router,r2-hub-wan2,Ethernet1/13.50,True
l3leaf,r2-hub-leaf1,Ethernet3.51,wan_router,r2-hub-wan2,Ethernet1/13.51,True
l3leaf,r2-hub-leaf1,Ethernet3.52,wan_router,r2-hub-wan2,Ethernet1/13.52,True
l3leaf,r2-hub-leaf1,Ethernet3.53,wan_router,r2-hub-wan2,Ethernet1/13.53,True
l3leaf,r2-hub-leaf1,Ethernet3.54,wan_router,r2-hub-wan2,Ethernet1/13.54,True
l3leaf,r2-hub-leaf1,Ethernet3.55,wan_router,r2-hub-wan2,Ethernet1/13.55,True
l3leaf,r2-hub-leaf1,Ethernet3.56,wan_router,r2-hub-wan2,Ethernet1/13.56,True
l3leaf,r2-hub-leaf1,Ethernet3.57,wan_router,r2-hub-wan2,Ethernet1/13.57,True
l3leaf,r2-hub-leaf1,Ethernet3.58,wan_router,r2-hub-wan2,Ethernet1/13.58,True
l3leaf,r2-hub-leaf1,Ethernet3.59,wan_router,r2-hub-wan2,Ethernet1/13.59,True
l3leaf,r2-hub-leaf1,Ethernet3.60,wan_router,r2-hub-wan2,Ethernet1/13.60,True
l3leaf,r2-hub-leaf1,Ethernet3.61,wan_router,r2-hub-wan2,Ethernet1/13.61,True
l3leaf,r2-hub-leaf1,Ethernet3.62,wan_router,r2-hub-wan2,Ethernet1/13.62,True
l3leaf,r2-hub-leaf1,Ethernet3.63,wan_router,r2-hub-wan2,Ethernet1/13.63,True
l3leaf,r2-hub-leaf1,Ethernet3.64,wan_router,r2-hub-wan2,Ethernet1/13.64,True
l3leaf,r2-hub-leaf1,Ethernet3.65,wan_router,r2-hub-wan2,Ethernet1/13.65,True
l3leaf,r2-hub-leaf1,Ethernet3.66,wan_router,r2-hub-wan2,Ethernet1/13.66,True
l3leaf,r2-hub-leaf1,Ethernet3.67,wan_router,r2-hub-wan2,Ethernet1/13.67,True
l3leaf,r2-hub-leaf1,Ethernet3.68,wan_router,r2-hub-wan2,Ethernet1/13.68,True
l3leaf,r2-hub-leaf1,Ethernet3.69,wan_router,r2-hub-wan2,Ethernet1/13.69,True
l3leaf,r2-hub-leaf1,Ethernet3.70,wan_router,r2-hub-wan2,Ethernet1/13.70,True
l3leaf,r2-hub-leaf1,Ethernet3.71,wan_router,r2-hub-wan2,Ethernet1/13.71,True
l3leaf,r2-hub-leaf1,Ethernet3.72,wan_router,r2-hub-wan2,Ethernet1/13.72,True
l3leaf,r2-hub-leaf1,Ethernet3.73,wan_router,r2-hub-wan2,Ethernet1/13.73,True
l3leaf,r2-hub-leaf1,Ethernet3.74,wan_router,r2-hub-wan2,Ethernet1/13.74,True
l3leaf,r2-hub-leaf1,Ethernet3.75,wan_router,r2-hub-wan2,Ethernet1/13.75,True
l3leaf,r2-hub-leaf1,Ethernet3.76,wan_router,r2-hub-wan2,Ethernet1/13.76,True
l3leaf,r2-hub-leaf1,Ethernet3.77,wan_router,r2-hub-wan2,Ethernet1/13.77,True
l3leaf,r2-hub-leaf1,Ethernet3.78,wan_router,r2-hub-wan2,Ethernet1/13.78,True
l3leaf,r2-hub-leaf1,Ethernet3.79,wan_router,r2-hub-wan2,Ethernet1/13.79,True
l3leaf,r2-hub-leaf1,Ethernet3.80,wan_router,r2-hub-wan2,Ethernet1/13.80,True
l3leaf,r2-hub-leaf1,Ethernet3.81,wan_router,r2-hub-wan2,Ethernet1/13.81,True
l3leaf,r2-hub-leaf1,Ethernet3.82,wan_router,r2-hub-wan2,Ethernet1/13.82,True
l3leaf,r2-hub-leaf1,Ethernet3.83,wan_router,r2-hub-wan2,Ethernet1/13.83,True
l3leaf,r2-hub-leaf1,Ethernet3.84,wan_router,r2-hub-wan2,Ethernet1/13.84,True
l3leaf,r2-hub-leaf1,Ethernet3.85,wan_router,r2-hub-wan2,Ethernet1/13.85,True
l3leaf,r2-hub-leaf1,Ethernet3.86,wan_router,r2-hub-wan2,Ethernet1/13.86,True
l3leaf,r2-hub-leaf1,Ethernet3.87,wan_router,r2-hub-wan2,Ethernet1/13.87,True
l3leaf,r2-hub-leaf1,Ethernet3.88,wan_router,r2-hub-wan2,Ethernet1/13.88,True
l3leaf,r2-hub-leaf1,Ethernet3.89,wan_router,r2-hub-wan2,Ethernet1/13.89,True
l3leaf,r2-hub-leaf1,Ethernet3.90,wan_router,r2-hub-wan2,Ethernet1/13.90,True
l3leaf,r2-hub-leaf1,Ethernet3.91,wan_router,r2-hub-wan2,Ethernet1/13.91,True
l3leaf,r2-hub-leaf1,Ethernet3.92,wan_router,r2-hub-wan2,Ethernet1/13.92,True
l3leaf,r2-hub-leaf1,Ethernet3.93,wan_router,r2-hub-wan2,Ethernet1/13.93,True
l3leaf,r2-hub-leaf1,Ethernet3.94,wan_router,r2-hub-wan2,Ethernet1/13.94,True
l3leaf,r2-hub-leaf1,Ethernet3.95,wan_router,r2-hub-wan2,Ethernet1/13.95,True
l3leaf,r2-hub-leaf1,Ethernet3.96,wan_router,r2-hub-wan2,Ethernet1/13.96,True
l3leaf,r2-hub-leaf1,Ethernet3.97,wan_router,r2-hub-wan2,Ethernet1/13.97,True
l3leaf,r2-hub-leaf1,Ethernet3.98,wan_router,r2-hub-wan2,Ethernet1/13.98,True
l3leaf,r2-hub-leaf1,Ethernet3.99,wan_router,r2-hub-wan2,Ethernet1/13.99,True
l3leaf,r2-hub-leaf1,Ethernet3.100,wan_router,r2-hub-wan2,Ethernet1/13.100,True
l3leaf,r2-hub-leaf1,Ethernet3.101,wan_router,r2-hub-wan2,Ethernet1/13.101,True
l3leaf,r2-hub-leaf1,Ethernet3.102,wan_router,r2-hub-wan2,Ethernet1/13.102,True
l3leaf,r2-hub-leaf1,Ethernet3.103,wan_router,r2-hub-wan2,Ethernet1/13.103,True
l3leaf,r2-hub-leaf1,Ethernet3.104,wan_router,r2-hub-wan2,Ethernet1/13.104,True
l3leaf,r2-hub-leaf1,Ethernet3.105,wan_router,r2-hub-wan2,Ethernet1/13.105,True
l3leaf,r2-hub-leaf1,Ethernet3.106,wan_router,r2-hub-wan2,Ethernet1/13.106,True
l3leaf,r2-hub-leaf1,Ethernet3.107,wan_router,r2-hub-wan2,Ethernet1/13.107,True
l3leaf,r2-hub-leaf1,Ethernet3.108,wan_router,r2-hub-wan2,Ethernet1/13.108,True
l3leaf,r2-hub-leaf1,Ethernet3.109,wan_router,r2-hub-wan2,Ethernet1/13.109,True
l3leaf,r2-hub-leaf1,Ethernet3.110,wan_router,r2-hub-wan2,Ethernet1/13.110,True
l3leaf,r2-hub-leaf1,Ethernet3.111,wan_router,r2-hub-wan2,Ethernet1/13.111,True
l3leaf,r2-hub-leaf1,Ethernet3.112,wan_router,r2-hub-wan2,Ethernet1/13.112,True
l3leaf,r2-hub-leaf1,Ethernet3.113,wan_router,r2-hub-wan2,Ethernet1/13.113,True
l3leaf,r2-hub-leaf1,Ethernet3.114,wan_router,r2-hub-wan2,Ethernet1/13.114,True
l3leaf,r2-hub-leaf1,Ethernet3.115,wan_router,r2-hub-wan2,Ethernet1/13.115,True
l3leaf,r2-hub-leaf1,Ethernet3.116,wan_router,r2-hub-wan2,Ethernet1/13.116,True
l3leaf,r2-hub-leaf1,Ethernet3.117,wan_router,r2-hub-wan2,Ethernet1/13.117,True
l3leaf,r2-hub-leaf1,Ethernet3.118,wan_router,r2-hub-wan2,Ethernet1/13.118,True
l3leaf,r2-hub-leaf1,Ethernet3.119,wan_router,r2-hub-wan2,Ethernet1/13.119,True
l3leaf,r2-hub-leaf1,Ethernet3.120,wan_router,r2-hub-wan2,Ethernet1/13.120,True
l3leaf,r2-hub-leaf1,Ethernet3.121,wan_router,r2-hub-wan2,Ethernet1/13.121,True
l3leaf,r2-hub-leaf1,Ethernet3.122,wan_router,r2-hub-wan2,Ethernet1/13.122,True
l3leaf,r2-hub-leaf1,Ethernet3.123,wan_router,r2-hub-wan2,Ethernet1/13.123,True
l3leaf,r2-hub-leaf1,Ethernet3.124,wan_router,r2-hub-wan2,Ethernet1/13.124,True
l3leaf,r2-hub-leaf1,Ethernet3.125,wan_router,r2-hub-wan2,Ethernet1/13.125,True
l3leaf,r2-hub-leaf1,Ethernet3.126,wan_router,r2-hub-wan2,Ethernet1/13.126,True
l3leaf,r2-hub-leaf1,Ethernet3.127,wan_router,r2-hub-wan2,Ethernet1/13.127,True
l3leaf,r2-hub-leaf1,Ethernet3.128,wan_router,r2-hub-wan2,Ethernet1/13.128,True
l3leaf,r2-hub-leaf1,Ethernet3.129,wan_router,r2-hub-wan2,Ethernet1/13.129,True
l3leaf,r2-hub-leaf1,Ethernet3.130,wan_router,r2-hub-wan2,Ethernet1/13.130,True
l3leaf,r2-hub-leaf1,Ethernet3.131,wan_router,r2-hub-wan2,Ethernet1/13.131,True
l3leaf,r2-hub-leaf1,Ethernet3.132,wan_router,r2-hub-wan2,Ethernet1/13.132,True
l3leaf,r2-hub-leaf1,Ethernet3.133,wan_router,r2-hub-wan2,Ethernet1/13.133,True
l3leaf,r2-hub-leaf1,Ethernet3.134,wan_router,r2-hub-wan2,Ethernet1/13.134,True
l3leaf,r2-hub-leaf1,Ethernet3.135,wan_router,r2-hub-wan2,Ethernet1/13.135,True
l3leaf,r2-hub-leaf1,Ethernet3.136,wan_router,r2-hub-wan2,Ethernet1/13.136,True
l3leaf,r2-hub-leaf1,Ethernet3.137,wan_router,r2-hub-wan2,Ethernet1/13.137,True
l3leaf,r2-hub-leaf1,Ethernet3.138,wan_router,r2-hub-wan2,Ethernet1/13.138,True
l3leaf,r2-hub-leaf1,Ethernet3.139,wan_router,r2-hub-wan2,Ethernet1/13.139,True
l3leaf,r2-hub-leaf1,Ethernet3.140,wan_router,r2-hub-wan2,Ethernet1/13.140,True
l3leaf,r2-hub-leaf1,Ethernet3.141,wan_router,r2-hub-wan2,Ethernet1/13.141,True
l3leaf,r2-hub-leaf1,Ethernet3.142,wan_router,r2-hub-wan2,Ethernet1/13.142,True
l3leaf,r2-hub-leaf1,Ethernet3.143,wan_router,r2-hub-wan2,Ethernet1/13.143,True
l3leaf,r2-hub-leaf1,Ethernet3.144,wan_router,r2-hub-wan2,Ethernet1/13.144,True
l3leaf,r2-hub-leaf1,Ethernet3.145,wan_router,r2-hub-wan2,Ethernet1/13.145,True
l3leaf,r2-hub-leaf1,Ethernet3.146,wan_router,r2-hub-wan2,Ethernet1/13.146,True
l3leaf,r2-hub-leaf1,Ethernet3.147,wan_router,r2-hub-wan2,Ethernet1/13.147,True
l3leaf,r2-hub-leaf1,Ethernet3.148,wan_router,r2-hub-wan2,Ethernet1/13.148,True
l3leaf,r2-hub-leaf1,Ethernet3.149,wan_router,r2-hub-wan2,Ethernet1/13.149,True
l3leaf,r2-hub-leaf1,Ethernet3.150,wan_router,r2-hub-wan2,Ethernet1/13.150,True
l3leaf,r2-hub-leaf1,Ethernet3.151,wan_router,r2-hub-wan2,Ethernet1/13.151,True
l3leaf,r2-hub-leaf1,Ethernet3.152,wan_router,r2-hub-wan2,Ethernet1/13.152,True
l3leaf,r2-hub-leaf1,Ethernet3.153,wan_router,r2-hub-wan2,Ethernet1/13.153,True
l3leaf,r2-hub-leaf1,Ethernet3.154,wan_router,r2-hub-wan2,Ethernet1/13.154,True
l3leaf,r2-hub-leaf1,Ethernet3.155,wan_router,r2-hub-wan2,Ethernet1/13.155,True
l3leaf,r2-hub-leaf1,Ethernet3.156,wan_router,r2-hub-wan2,Ethernet1/13.156,True
l3leaf,r2-hub-leaf1,Ethernet3.157,wan_router,r2-hub-wan2,Ethernet1/13.157,True
l3leaf,r2-hub-leaf1,Ethernet3.158,wan_router,r2-hub-wan2,Ethernet1/13.158,True
l3leaf,r2-hub-leaf1,Ethernet3.159,wan_router,r2-hub-wan2,Ethernet1/13.159,True
l3leaf,r2-hub-leaf1,Ethernet3.160,wan_router,r2-hub-wan2,Ethernet1/13.160,True
l3leaf,r2-hub-leaf1,Ethernet3.161,wan_router,r2-hub-wan2,Ethernet1/13.161,True
l3leaf,r2-hub-leaf1,Ethernet3.162,wan_router,r2-hub-wan2,Ethernet1/13.162,True
l3leaf,r2-hub-leaf1,Ethernet3.163,wan_router,r2-hub-wan2,Ethernet1/13.163,True
l3leaf,r2-hub-leaf1,Ethernet3.164,wan_router,r2-hub-wan2,Ethernet1/13.164,True
l3leaf,r2-hub-leaf1,Ethernet3.165,wan_router,r2-hub-wan2,Ethernet1/13.165,True
l3leaf,r2-hub-leaf1,Ethernet3.166,wan_router,r2-hub-wan2,Ethernet1/13.166,True
l3leaf,r2-hub-leaf1,Ethernet3.167,wan_router,r2-hub-wan2,Ethernet1/13.167,True
l3leaf,r2-hub-leaf1,Ethernet3.168,wan_router,r2-hub-wan2,Ethernet1/13.168,True
l3leaf,r2-hub-leaf1,Ethernet3.169,wan_router,r2-hub-wan2,Ethernet1/13.169,True
l3leaf,r2-hub-leaf1,Ethernet3.170,wan_router,r2-hub-wan2,Ethernet1/13.170,True
l3leaf,r2-hub-leaf1,Ethernet3.171,wan_router,r2-hub-wan2,Ethernet1/13.171,True
l3leaf,r2-hub-leaf1,Ethernet3.172,wan_router,r2-hub-wan2,Ethernet1/13.172,True
l3leaf,r2-hub-leaf1,Ethernet3.173,wan_router,r2-hub-wan2,Ethernet1/13.173,True
l3leaf,r2-hub-leaf1,Ethernet3.174,wan_router,r2-hub-wan2,Ethernet1/13.174,True
l3leaf,r2-hub-leaf1,Ethernet3.175,wan_router,r2-hub-wan2,Ethernet1/13.175,True
l3leaf,r2-hub-leaf1,Ethernet3.176,wan_router,r2-hub-wan2,Ethernet1/13.176,True
l3leaf,r2-hub-leaf1,Ethernet3.177,wan_router,r2-hub-wan2,Ethernet1/13.177,True
l3leaf,r2-hub-leaf1,Ethernet3.178,wan_router,r2-hub-wan2,Ethernet1/13.178,True
l3leaf,r2-hub-leaf1,Ethernet3.179,wan_router,r2-hub-wan2,Ethernet1/13.179,True
l3leaf,r2-hub-leaf1,Ethernet3.180,wan_router,r2-hub-wan2,Ethernet1/13.180,True
l3leaf,r2-hub-leaf1,Ethernet3.181,wan_router,r2-hub-wan2,Ethernet1/13.181,True
l3leaf,r2-hub-leaf1,Ethernet3.182,wan_router,r2-hub-wan2,Ethernet1/13.182,True
l3leaf,r2-hub-leaf1,Ethernet3.183,wan_router,r2-hub-wan2,Ethernet1/13.183,True
